4 -1975
tận lực
tận mắt
tận tay
tận thu
tận tuỵ
tận tâm
tận tình
tập dượt
tập huấn
tập hợp
tập kích
tập kết
tập luyện
tập quán
tập san
tập sự
tập thể
tập thể
tập trung
tập tành
tập tính
tập tễnh
tập tục
tập vở
tập đoàn
tật bệnh
tật nguyền
tắc kè
tắc nghẽn
tắc ráng
tắc trách
tắc tị
tắm giặt
tắm gội
tắm rửa
tắm táp
tắt mở
tắt ngấm
tắt thở
tằn tiện
tặc lưỡi
tặng phẩm
tặng thưởng
tặng vật
tẻ nhạt
tẻo teo
tế bào
tế bần
tế nhị
tết nhứt
tết ta
tết tây
tếu táo
tề tựu
tệ bạc
tệ hại
tệ nạn
tệ nạn
tỉ giá
tỉ lệ
tỉ mẩn
tỉ mỉ
tỉ phú
tỉ suất
tỉ số
tỉ thí
tỉ trọng
tỉ tê
tỉa tót
tỉa tỉa
tỉnh bơ
tỉnh giấc
tỉnh huyện
tỉnh lẻ
tỉnh lộ
tỉnh lỵ
tỉnh ngộ
tỉnh queo
tỉnh thành
tỉnh trưởng
tỉnh táo
tỉnh uỷ
tỉnh đội
tị nạn
tị nạnh
tịch biên
tịch liêu
tịch thu
tịnh xá
tỏ bày
tỏ ra
tỏ tường
tỏ vẻ
tố chất
tố cáo
tố giác
tố tụng
tốc hành
tốc lực
tốc độ
tối cao
tối mắt
tối mịt
tối ngày
tối om
tối qua
tối sáng
tối sớm
tối thiểu
tối trời
tối tân
tối tăm
tối tối
tối đa
tối đen
tối ưu
tốn kém
tống khứ
tống tiền
tống tiễn
tống đạt
tốt bụng
tốt bụng
tốt lành
tốt mã
tốt nghiệp
tốt ngày
tốt số
tốt tươi
tốt đẹp
tồi tàn
tồi tệ
tồn dư
tồn kho
tồn lưu
tồn quỹ
tồn trữ
tồn tại
tồn vong
tồn đọng
tồng tộc
tổ chức
tổ hợp
tổ phó
tổ quốc
tổ sư
tổ tiên
tổ trưởng
tổ viên
tổ ấm
tổ ấm
tổn hại
tổn thương
tổn thất
tổn thọ
tổng chi
tổng cộng
tổng cục
tổng hội
tổng hợp
tổng hợp
tổng kho
tổng kết
tổng lượng
tổng lực
tổng quan
tổng quát
tổng số
tổng thu
tổng thể
tổng thống
tổng thống
tổng đài
tổng đốc
tộc người
tội danh
tội gì
tội lỗi
tội nghiệp
tội phạm
tội phạm
tội tình
tội tội
tội vạ
tội ác
tội ác
tột cùng
tột đỉnh
tột độ
tới bến
tới lui
tới tấp
tờ mờ
tờ rơi
tờ trình
tởm lợm
tụ họp
tụ hội
tụ hợp
tụ tập
tụ điểm
tục lệ
tục ngữ
tục truyền
tục tĩu
tụng niệm
tụng đình
tụt hậu
tủ kiếng
tủ kính
tủ ly
tủ lạnh
tủ lạnh
tủ sách
tủ đứng
tủi cực
tủi hờn
tủi nhục
tủi thân
tủi tủi
tủm tỉm
tứ bề
tứ chi
tứ diện
tứ giác
tứ giác
tứ phía
tứ phương
tứ quí
tứ tung
tứ xứ
tức khắc
tức là
tức mình
tức thì
tức thời
tức tưởi
tức tốc
tức tối
từ Pháp
từ biệt
từ bỏ
từ chối
từ chức
từ chức
từ giã
từ loại
từ mẫu
từ nan
từ ngữ
từ thiện
từ thiện
từ trường
từ trần
từ tâm
từ tốn
từ tổ
từ từ
từ điển
từ đường
từng trải
tử cung
tử hình
tử hình
tử khí
tử nạn
tử nạn
tử sinh
tử thi
tử thi
tử thần
tử thần
tử tù
tử tế
tử tội
tử vi
tử vong
tử vong
tự biên
tự chủ
tự cường
tự do
tự do
tự dưng
tự giác
tự hoại
tự hoại
tự hành
tự hào
tự lập
tự lực
tự mãn
tự nguyện
tự nhiên
tự nhủ
tự phát
tự quyết
tự quyền
tự quản
tự sát
tự sát
tự sự
tự thiêu
tự thân
tự thú
tự thú
tự tin
tự tiện
tự trị
tự trọng
tự tôn
tự túc
tự tạo
tự tử
tự tử
tự vấn
tự vẫn
tự vệ
tự xưng
tự ái
tự ý
tự động
tựa như
tựu trung
tựu trường
tỳ bà
tỷ giá
tỷ lệ
tỷ phú
u buồn
u nhọt
u nề
u tịch
u tối
u uất
u uẩn
u ám
u ẩn
um sùm
um tùm
ung bướu
ung dung
ung nhọt
ung thư
uy danh
uy hiếp
uy lực
uy nghi
uy nghiêm
uy quyền
uy tín
uyên ương
uyên ương
uyển chuyển
uất hận
uất ức
uẩn khúc
uể oải
uốn dẻo
uốn lượn
uốn nắn
uốn tóc
uốn éo
uỳnh uỵch
uỷ ban
uỷ hội
uỷ mị
uỷ nhiệm
uỷ quyền
uỷ thác
uỷ viên
va chạm
va chạm
va đập
vai trò
vai vế
van xin
vang dậy
vang dội
vang vang
vang vọng
vang động
vanh vách
vay mượn
ve chai
ve chai
ve vuốt
ve vữa
ven đô
vi hành
vi khuẩn
vi mô
vi phạm
vi phạm
vi phẫu
vi rút
vi sinh
vi trùng
vi tính
vi vu
vinh danh
vinh dự
vinh hạnh
vinh quang
viêm nhiễm
viên chức
viếng thăm
viết lách
viết tay
viển vông
viễn chinh
viễn cảnh
viễn dương
viễn khách
viễn thông
viễn vông
việc gì
việc làm
việc làm
viện binh
viện dẫn
viện phí
viện sĩ
viện trợ
việt kiều
vo ve
voi giày
vong hồn
vong linh
vu khống
vu vơ
vua chúa
vua quan
vui buồn
vui chơi
vui hát
vui lòng
vui mắt
vui mừng
vui sướng
vui tai
vui thú
vui tính
vui tươi
vui vầy
vui vẻ
vui đùa
vun bón
vun trồng
vun vén
vun vút
vun đắp
vung vãi
vung vẩy
vuông vắn
vuông vức
vuốt mắt
vuốt ve
vài ba
vàng bạc
vàng choé
vàng hoa
vàng hoe
vàng hực
vàng khè
vàng lụi
vàng mã
vàng mười
vàng ròng
vàng son
vàng tâm
vàng tây
vàng vàng
vàng vọt
vàng xanh
vàng óng
vàng đen
vành vạnh
vành đai
vào cuộc
vào cuộc
vào khoảng
vào ra
vào sổ
vào tròng
vào vai
vá may
vá víu
vái lạy
ván ngựa
váy áo
vân vê
vây bắt
vây bủa
vãn cảnh
vãn hồi
vãng lai
vè hư
vè vè
vèo vèo
vé số
vé số
véo von
vê vê
vênh váo
vì sao
vì thế
vì vậy
ví dụ
ví như
ví von
vòi nước
vòi vĩnh
vòm trời
vòng cung
vòng hoa
vòng quanh
vòng tai
vòng tay
vòng tròn
vòng vo
vòng vây
vòng vèo
vòng vòng
vóc dáng
vóc vạc
vô bổ
vô bờ
vô can
vô chủ
vô chừng
vô cùng
vô cảm
vô cảm
vô cớ
vô danh
vô duyên
vô dụng
vô giá
vô giá
vô hiệu
vô hình
vô hình
vô hại
vô hạn
vô hồn
vô khối
vô kể
vô lý
vô lăng
vô nghĩa
vô phép
vô phúc
vô phương
vô phước
vô sinh
vô song
vô số
vô thức
vô tri
vô trùng
vô tuyến
vô tình
vô tư
vô tư
vô tận
vô tội
vô tội
vô vi
vô vàn
vô vọng
vô ích
vô ý
vô địch
vô định
vô ơn
vôi bột
võ bị
võ công
võ lâm
võ nghệ
võ phái
võ phục
võ sinh
võ sĩ
võ sư
võ thuật
võ trang
võ đường
võng mạc
vù vù
vùi dập
vùi lấp
vùi đầu
vùn vụt
vùng biên
vùng biển
vùng cao
vùng lõm
vùng miền
vùng sâu
vùng sâu
vùng trời
vùng ven
vùng vẫy
vùng vằng
vùng xa
vùng đất
vùng đệm
văn bản
văn bằng
văn chương
văn công
văn hiến
văn hiến
văn hoá
văn học
văn khoa
văn kiện
văn minh
văn nghệ
văn phong
văn phòng
văn sĩ
văn thơ
văn thư
văn tế
văn xã
văng tục
văng vẳng
vĩ mô
vĩ nhân
vĩ nhân
vĩ tuyến
vĩ đại
vĩ độ
vĩnh biệt
vĩnh cửu
vĩnh hằng
vĩnh viễn
vũ công
vũ khí
vũ lực
vũ nữ
vũ trang
vũ trường
vũ trụ
vũ điệu
vũ đoàn
vũ đạo
vơ vét
vươn mình
vương giả
vương miện
vương quyền
vương quốc
vương vãi
vướng bận
vướng mắc
vướng víu
vườn rẫy
vườn tược
vườn ươm
vượt biên
vượt bậc
vượt cạn
vượt cấp
vượt cấp
vượt ngục
vượt qua
vượt rào
vượt trội
vượt tuyến
vạ vật
vạch trần
vạm vỡ
vạn chài
vạn đò
vả lại
vải thiều
vải vóc
vấn nạn
vấn đề
vấp ngã
vất vưởng
vất vả
vần công
vần vũ
vẩn vơ
vẫy vẫy
vận chuyển
vận dụng
vận hành
vận hành
vận hội
vận mệnh
vận số
vận tải
vận tải
vận tốc
vận đơn
vận động
vật chất
vật chứng
vật dụng
vật giá
vật liệu
vật lý
vật lộn
vật lực
vật nuôi
vật nổ
vật thể
vật tư
vật vã
vật vờ
vậy là
vậy mà
vậy thì
vắn tắt
vắng hoe
vắng lặng
vắng mặt
vắng ngắt
vắng tanh
vắng teo
vắng tiếng
vắng vẻ
vắt vẻo
vằn vện
vặn vẹo
vặt vãnh
vẹo vọ
vẻ vang
vẻn vẹn
vẽ chuyện
vẽ vời
vết thương
vết thương
về về
vệ binh
vệ quốc
vệ sinh
vệ sinh
vệ sĩ
vệ sĩ
vệ tinh
vỉa hè
vỉa hè
vị chi
vị nể
vị tha
vị thế
vị trí
vịt bầu
vịt xiêm
vịt đàn
vọng cổ
vọng lâu
vỏ chai
vỏn vẹn
vốn dĩ
vốn liếng
vốn sống
vồ vập
vồn vã
vỗ béo
vỗ ngực
vỗ tay
vỗ về
vỗ vỗ
vội vàng
vội vã
với lại
vớt vát
vời vợi
vỡ hoang
vỡ lòng
vỡ lòng
vỡ lẽ
vỡ lở
vỡ mộng
vỡ nợ
vỡ vạc
vợ bé
vợ chồng
vợ con
vụ lợi
vụ việc
vụ việc
vụ án
vụn vặt
vụng dại
vụng về
vừa lòng
vừa mới
vừa phải
vừa qua
vừa rồi
vừa vặn
vừa vừa
vừa ý
vững bền
vững chãi
vững chắc
vững dạ
vững lòng
vững mạnh
vững vàng
vựa lúa
xa cách
xa cảng
xa gần
xa hoa
xa lánh
xa lạ
xa lắc
xa lộ
xa ngái
xa rời
xa tít
xa vắng
xa vời
xa xa
xa xôi
xa xăm
xa xưa
xa xỉ
xam xám
xanh biếc
xanh cỏ
xanh lam
xanh lè
xanh lừ
xanh mét
xanh ngát
xanh ngắt
xanh rì
xanh rờn
xanh thẳm
xanh tươi
xanh tốt
xanh um
xanh xanh
xanh xao
xanh đỏ
xao động
xay giã
xay xát
xe Jeep
xe ben
xe buýt
xe buýt
xe bò
xe bò
xe bồn
xe con
xe container
xe cộ
xe hoa
xe hàng
xe hơi
xe jeep
xe khách
xe kéo
xe lam
xe lam
xe lôi
xe lăn
xe lửa
xe máy
xe máy
xe ngựa
xe nước
xe thồ
xe tăng
xe tải
xe tải
xe xúc
xe ôm
xe điện
xe đò
xe đò
xe đạp
xe ủi
xem bói
xem chừng
xem lại
xem mặt
xem ra
xem thường
xem xét
xen cài
xen kẽ
xen lẫn
xi măng
xin lỗi
xin phép
xin quẻ
xin xỏ
xinh tươi
xinh xinh
xinh xắn
xinh đẹp
xinh đẹp
xiêm y
xiêu vẹo
xiêu xiêu
xiết nợ
xiềng xích
xoa bóp
xoa dịu
xoa xát
xoay chuyển
xoay trần
xoay trở
xoay xở
xong chuyện
xoong chảo
xoong nồi
xoàng xoàng
xoành xoạch
xoá bỏ
xoá mù
xoá nhoà
xoá sổ
xoá sổ
xu hướng
xu thế
xua tan
xua đuổi
xui khiến
xui xẻo
xum xuê
xung kích
xung lượng
xung lực
xung phong
xung phong
xung quanh
xung trận
xung yếu
xung đột
xuyên tạc
xuyên tạc
xuyên Á
xuê xoa
xuôi ngược
xuôi tay
xuýt xoa
xuất bản
xuất chúng
xuất cảnh
xuất gia
xuất gia
xuất hiện
xuất hiện
xuất huyết
xuất hành
xuất khẩu
xuất kích
xuất ngoại
xuất ngũ
xuất nhập
xuất phát
xuất phát
xuất quân
xuất sắc
xuất sắc
xuất thân
xuất toán
xuất trình
xuất trận
xuất viện
xuất xưởng
xuất xứ
xuống cấp
xuống cấp
xuống giống
xuống nước
xuống tóc
xuống đường
xà beng
xà bông
xà bần
xà cừ
xà gồ
xà lim
xà ngang
xà nách
xà phòng
xà xẻo
xào nấu
xào xạc
xác chết
xác lập
xác minh
xác nhận
xác suất
xác thực
xác tín
xác xơ
xác đáng
xác định
xám ngoét
xám xịt
xáng cạp
xáo trộn
xáo xào
xáo động
xâm chiếm
xâm hại
xâm lăng
xâm lược
xâm lấn
xâm nhập
xâm phạm
xâm thực
xâm xấp
xâm xẩm
xâu chuỗi
xây cất
xây dựng
xây dựng
xây lắp
xây xát
xây xước
xây xẩm
xây đắp
xã hội
xã hội
xã phường
xã trưởng
xã viên
xã đoàn
xã đội
xèo xèo
xé lẻ
xé rào
xét chọn
xét duyệt
xét hỏi
xét lại
xét nghiệm
xét nghiệm
xét tuyển
xét xử
xê dịch
xê xê
xì gà
xì xào
xì xầm
xì xồ
xì xụp
xí gạt
xí nghiệp
xích lô
xích mích
xích đu
xóc đĩa
xói lở
xói mòn
xóm giềng
xóm liều
xóm làng
xóm thôn
xót ruột
xót ruột
xót thương
xót xa
xô bồ
xô thùng
xô xát
xô đẩy
xôm tụ
xôn xao
xông pha
xông xáo
xù xì
xú uế
xúc phạm
xúc tiến
xúc động
xúi giục
xúm xít
xúng xính
xăm trổ
xăm xăm
xăm xắn
xăng dầu
xăng dầu
xăng xái
xơ cứng
xơ gan
xơ múi
xơ vữa
xơ xác
xơi tái
xưa nay
xưng danh
xưng hô
xương chậu
xương cá
xương máu
xương rồng
xương sống
xương tuỷ
xương xẩu
xạ phẫu
xạ thủ
xạ trị
xả hơi
xả láng
xả thân
xảm xển
xảo quyệt
xấp xỉ
xấu hổ
xấu số
xấu xa
xấu xí
xầm xì
xập xình
xập xệ
xắc cốt
xẻng cuốc
xế bóng
xế chiều
xếp bằng
xếp hàng
xếp hạng
xếp đặt
xỉ vả
xốc vác
xối xả
xốn xang
xổ số
xộc xệch
xởi lởi
xục xịch
xứ sở
xứ uỷ
xứng đáng
xử lý
xử lý
xử phạt
xử phạt
xử sự
xử trí
xửng cồ
y chang
y cụ
y dược
y hệt
y học
y khoa
y lệnh
y nguyên
y như
y phục
y sĩ
y tá
y tế
y tế
y văn
y vụ
y án
y đức
yên bình
yên giấc
yên lành
yên lòng
yên lặng
yên nghỉ
yên thân
yên tâm
yên tĩnh
yên vui
yên vị
yên ả
yên ấm
yên ắng
yên ổn
yêu chuộng
yêu cầu
yêu cầu
yêu dấu
yêu kiều
yêu mến
yêu quí
yêu sách
yêu thương
yêu đương
yêu đời
yếm thế
yến sào
yết giá
yết hầu
yếu kém
yếu mềm
yếu thế
yếu tố
yếu xìu
yếu điểm
yếu đuối
yếu ớt
yểm trợ
Á Châu
Á KHÂM
Á Đông
Ánh Dương
Ánh Minh
Ánh Sáng
Áo phao
Áp dụng
Áp lực
Âm thanh
Ân xá
Âu Châu
Âu Cơ
Âu Mỹ
Êm Đềm
Ích Hậu
Ích Khiêm
Ích Thạnh
Ít Ong
Ít nhất
Ít ra
Óc Sách
Ô Loan
Ô Loan
Ô Lâu
Ô Môn
Ôi chao
Ôi dào
Ôn Tuyền
Ông Buông
Ông Cảm
Ông Cố
Ông Dầu
Ông Hoàng
Ông Hổ
Ông Kinh
Ông Kích
Ông Kích
Ông Lãnh
Ông Ngọ
Ông Ngữ
Ông Râu
Ông Thêm
Ông Thọ
Ông Tà
Ông bà
Ông Đội
Út Anh
Út Cầm
Út Gỏi
Út Hết
Út Kiểng
Út Lạc
Út Méo
Út Sơn
Út Thành
Út Tẹt
Út Điểu
Út Ẩn
Ý Tưởng
Ý Yên
Ý kiến
Ý thức
Ý tưởng
Ý định
à ơi
ào ào
ào ạt
ác chiến
ác liệt
ác mộng
ác nghiệt
ác tính
ác ôn
ác ý
ách tắc
ái ngại
ái quốc
ám chỉ
ám hiệu
ám sát
ám ảnh
án mạng
án ngữ
án phí
án treo
áng chừng
ánh sáng
áo bông
áo choàng
áo cơm
áo cưới
áo dài
áo giáp
áo gió
áo khoác
áo khoác
áo khăn
áo lót
áo mưa
áo phao
áo pull
áo quan
áo quần
áo rét
áo rộng
áo thun
áo tơi
áo tắm
áo đầm
áo ấm
áp bức
áp chót
áp dụng
áp giá
áp giải
áp lực
áp phe
áp suất
áp thấp
áp tải
áp đảo
áp đặt
áy náy
âm cung
âm hưởng
âm hồn
âm lịch
âm mưu
âm nhạc
âm phủ
âm sắc
âm thanh
âm thầm
âm tính
âm u
âm vang
âm âm
âm điệu
âm đạo
âm ỉ
ân cần
ân giảm
ân huệ
ân hận
ân nghĩa
ân nhân
ân oán
ân tượng
ân xá
âu lo
âu thuyền
âu yếm
è cổ
èo uột
ém nhẹm
éo le
ép buộc
ép giá
ép uổng
ê a
ê chề
ê ẩm
êm dịu
êm ru
êm thắm
êm ái
êm êm
êm đềm
êm ả
êm ấm
ì xèo
ì ạch
ì ạch
ì ầm
í ới
ít lâu
ít nhiều
ít nhất
ít ra
ít ỏi
ô hợp
ô mai
ô nhiễm
ô nhiễm
ô trọc
ô tô
ô tô
ô uế
ôm chầm
ôm giữ
ôm hôn
ôm ấp
ôn con
ôn hoà
ôn luyện
ôn tập
ôn tồn
ông bà
ông bầu
ông cha
ông cháu
ông cụ
ông già
ông lão
ông tổ
ông xã
ông Địa
ông Địa
ông ổng
ôtô con
ôtô khách
ôtô tải
ôxit nitơ
õng ẹo
ù ù
ùn tắc
ùn tắc
ùn ùn
ú tim
ú ớ
úng ngập
úp mở
út trắng
ý chí
ý chí
ý kiến
ý muốn
ý nghĩ
ý nghĩa
ý nguyện
ý nhị
ý niệm
ý thức
ý tưởng
ý tứ
ý định
ý đồ
Ăn Tết
Ăn nói
Ăn ở
ăn Tết
ăn bám
ăn bớt
ăn chay
ăn chia
ăn chơi
ăn chặn
ăn cướp
ăn cắp
ăn dày
ăn dở
ăn gian
ăn hàng
ăn học
ăn hớt
ăn khách
ăn không
ăn khớp
ăn liền
ăn mày
ăn mòn
ăn mặc
ăn mừng
ăn nghỉ
ăn ngủ
ăn nhập
ăn nhậu
ăn nhằm
ăn nhờ
ăn nói
ăn năn
ăn nằm
ăn quà
ăn rơ
ăn theo
ăn thua
ăn thông
ăn tiêu
ăn tiền
ăn tiệc
ăn trái
ăn trầu
ăn trộm
ăn tạp
ăn tết
ăn uống
ăn vận
ăn vụng
ăn xin
ăn ý
ăn đong
ăn đường
ăn đứt
ăn ở
ĐINH T.VINH
ĐIỀN HOA
ĐOAN TRANG
ĐOAN TRANG
Đa Kao
Đa Khoa
Đa Lộc
Đa Nhim
Đa Phước
Đa dạng
Đa khoa
Đa số
Đa đa
Đak Nông
Đak Đoa
Đan Lai
Đan Lai
Đan Mạch
Đan Nhiệm
Đan Phượng
Đan Thầm
Đan Trì
Đinh Diễn
Đinh Hiel
Đinh Keo
Đinh Lạc
Đinh Mười
Đinh Nhuôn
Đinh Năm
Đinh Pah
Đinh Rầu
Đinh Đe
Đinh Đu
Đinh Đường
Điền Hoà
Điền Hương
Điền Hải
Điền Lộc
Điền Môn
Điều chỉnh
Điều dưỡng
Điều hành
Điều kiện
Điều lệ
Điều tra
Điều trị
Điều độ
Điểm Mười
Điểm huyệt
Điển hình
Điện Biên
Điện Biên
Điện Bàn
Điện Dương
Điện Nam
Điện Ngọc
Điện Ngọc
Điện Phong
Điện Thắng
Điện Tiến
Điện Tín
Điện cơ
Điện lực
Điện năng
Điện ảnh
Đoan Hùng
Đoan Môn
